Customer_ID,Recency_Days,Frequency_Orders,Monetary_Spend,Category_Diversity,Engagement_Score,Support_Tickets,Discount_Ratio,Return_Rate,Age,Preferred_Channel,Avg_Order_Value,Gender,Churn_Risk_Index
CUST-12027,13,1,446.8597690784505,1,64.3302021804332,1,0.3382386064793042,0.0490731055739558,20,Mobile App,446.86,Female,0.1358
CUST-12028,20,68,8545.150467941417,8,79.59025002995008,2,0.18022951697633482,0.05346499972349019,46,Web,125.66,Female,0.1212
CUST-12029,8,1,323.62668088598986,1,50.46045124287865,1,0.3465746103240953,0.0304945717502649,38,Mobile App,323.63,Male,0.1575
CUST-12030,67,41,1553.3432543897088,7,89.68640221261913,6,0.8733152288693673,0.05288955199451859,20,Web,37.89,Male,0.2102
CUST-12031,121,34,1042.812899174296,3,44.74658164900557,4,0.7234455901878531,0.050646947591989025,23,Mobile App,30.67,Female,0.3708
CUST-12032,120,40,563.0248662853836,2,43.92098543596662,4,0.6979148879759141,0.13928423655649225,43,Mobile App,14.08,Male,0.401
CUST-12033,2,3,171.5852199239719,1,69.46517972007341,1,0.3454370405261088,0.010488389815389266,24,In-Store,57.2,Female,0.0951
CUST-12034,34,13,636.569781420643,4,65.54399095133306,3,0.9311725062338367,0.08503166419500671,24,Web,48.97,Male,0.1986
CUST-12035,88,36,1716.5810965894843,2,70.9784060338485,2,0.7852471565388501,0.14279275856390947,26,Mobile App,47.68,Non-Binary,0.2657
CUST-12036,20,23,4590.917923361712,6,76.92976809181638,1,0.355227408517654,0.09825120082058295,38,Web,199.61,Male,0.1303
CUST-12037,23,1,351.05582378092754,2,62.20960551623429,1,0.136456796048952,0.007865929698063512,41,Mobile App,351.06,Female,0.1411
CUST-12038,42,34,1669.7308576536686,2,64.11526287957777,4,0.7547789150664221,0.1587357770913023,20,Mobile App,49.11,Female,0.2502
CUST-12039,363,53,3672.6129801824136,3,28.53126981900133,7,0.20875725214834043,0.18419722458886562,37,In-Store,69.29,Female,0.8248
CUST-12040,27,23,4934.64901898455,5,63.7635203316134,0,0.25183373012581517,0.11988448271846311,43,Web,214.55,Male,0.1675
CUST-12041,9,2,381.83127715881915,1,72.10191956896955,1,0.30576164370721404,0.03710830135500633,49,Web,190.92,Female,0.1069
CUST-12042,226,27,3432.169632013296,6,39.679491097488615,7,0.37003995314141336,0.12026632060486103,48,Web,127.12,Non-Binary,0.588
CUST-12043,32,30,4152.462025263649,4,84.17130580611577,1,0.34574708931643394,0.038077595484072684,30,Mobile App,138.42,Male,0.1086
CUST-12044,125,25,354.09283841875066,2,52.666770437461096,3,0.9521980738654262,0.08074454234383267,45,Mobile App,14.16,Female,0.354
CUST-12045,39,16,1515.3726666360255,3,73.47610199765715,3,0.9797612535622582,0.1606355183161673,39,Web,94.71,Female,0.2108
CUST-12046,22,3,74.56969781077692,2,78.11472457039645,0,0.291357655469507,0.02505260001177317,24,Mobile App,24.86,Male,0.0932
CUST-12047,12,99,11502.64916223004,6,77.12179736077552,2,0.1306965732424794,0.019381065991544853,39,Mobile App,116.19,Female,0.1051
CUST-12048,179,51,7832.3451834499265,3,23.326540175136415,9,0.22053595082781283,0.16185392535339704,41,Web,153.58,Female,0.6033
CUST-12049,346,37,7892.84392643096,6,13.749227478075882,8,0.3765822757081566,0.12383036830910976,45,Web,213.32,Male,0.8309
CUST-12050,87,42,726.5844666161438,4,52.10542521495171,3,0.9213580523367704,0.14418823930347252,43,Mobile App,17.3,Male,0.3245
CUST-12051,27,39,857.3240832831464,4,51.11674236878548,1,0.9042969437794722,0.09890018101102055,25,Web,21.98,Male,0.2047
CUST-12052,43,27,2404.3742675462954,7,73.42147866256546,3,0.34548314494705223,0.03953589608486084,48,Mobile App,89.05,Female,0.176
CUST-12053,47,39,3596.8476378596333,4,72.4075900871619,3,0.24306132379651785,0.09206644545078622,23,Mobile App,92.23,Male,0.2016
CUST-12054,288,37,6608.264924303506,4,43.93552641180782,10,0.3474050121678126,0.1820868228121052,41,In-Store,178.6,Male,0.7204
CUST-12055,41,32,1319.3827265919253,3,43.19672284425579,3,0.9123454425737603,0.10576546034603726,44,Web,41.23,Female,0.2709
CUST-12056,332,15,1866.628225562137,5,15.128403692347904,8,0.28586011911949516,0.21854717196135193,32,Web,124.44,Male,0.8398
CUST-12057,5,2,320.1246367142983,1,52.50740950595655,1,0.1344069998915508,0.029023979722081674,44,Web,160.06,Non-Binary,0.1478
CUST-12058,15,1,289.5132475909014,2,53.84310297114174,0,0.30369613349114155,0.045677635577490175,25,Mobile App,289.51,Female,0.1512
CUST-12059,42,38,1137.4496510569568,2,73.55431456190314,1,0.7276195389899874,0.1501243296436272,31,Mobile App,29.93,Female,0.1862
CUST-12060,14,27,4796.970064093552,4,60.09419236376333,2,0.1558647554302886,0.052941665737444285,45,Web,177.67,Male,0.1616
CUST-12061,6,69,8558.906088106442,6,95.61160250803572,1,0.22687530940459427,0.034134699405085296,40,Web,124.04,Female,0.0431
CUST-12062,135,19,3518.7385813108826,4,36.70562956679237,5,0.27022937570719985,0.24574567564249478,42,In-Store,185.2,Male,0.4876
CUST-12063,4,1,133.31212376976526,1,57.13816790001829,0,0.25308747728701303,0.015299396486991707,35,Mobile App,133.31,Male,0.1177
CUST-12064,343,36,6955.298214716474,3,29.67286655026255,4,0.3834009040858859,0.20519473915925573,53,In-Store,193.2,Male,0.7641
CUST-12065,39,32,3578.2911079539895,7,76.85498437357151,1,0.30913257735349586,0.1081544450405932,60,Web,111.82,Female,0.1598
CUST-12066,29,22,4990.833943848345,7,74.78395355815883,1,0.21435280754917635,0.05814410821056089,49,Mobile App,226.86,Male,0.1346
CUST-12067,52,35,2608.108521895945,7,74.28034774036993,0,0.2758925186008887,0.10016425898313673,56,Mobile App,74.52,Female,0.1689
CUST-12068,27,29,4833.719551520136,4,82.01370855847392,1,0.3536047993036687,0.06591591303759113,34,Web,166.68,Female,0.1164
CUST-12069,71,41,342.3693093151143,3,41.10607544810643,3,0.6568023424158353,0.11599434785895898,46,Mobile App,8.35,Male,0.3207
CUST-12070,8,70,17960.205254141718,7,84.5485343770978,2,0.22310142517879605,0.0671950449664496,41,Mobile App,256.57,Male,0.097
CUST-12071,12,3,353.16141423360693,1,52.54818474253955,0,0.12776664664839563,0.03882791423380163,29,Web,117.72,Female,0.148
CUST-12072,345,43,8248.044458353517,6,43.188529965592856,8,0.2709930643645704,0.24129614104519803,46,In-Store,191.81,Female,0.7951
CUST-12073,101,18,1039.5088590083494,2,48.355954022232,4,0.7584167073957929,0.062410749103226124,27,Mobile App,57.75,Female,0.3383
CUST-12074,95,44,1326.6766565255257,2,69.79166315784106,3,0.7559876775799346,0.17181382127308262,19,Mobile App,30.15,Male,0.3004
CUST-12075,255,51,2161.2156731905584,5,18.57350773977074,5,0.22668057342664044,0.13960109428694287,30,In-Store,42.38,Male,0.6619
CUST-12076,17,69,3825.175392849799,8,95.3802961320409,1,0.16323613824501418,0.03189445924472478,40,Mobile App,55.44,Female,0.058
CUST-12077,3,1,106.09827126488409,1,65.05300762352012,0,0.17335820104364968,0.040567950787636954,36,Mobile App,106.1,Female,0.105
CUST-12078,13,36,1603.5776124597753,5,78.93263988337188,0,0.2712775349295432,0.08690110247295386,31,Web,44.54,Female,0.0994
CUST-12079,7,2,353.5023713740589,2,52.085100738133775,1,0.17333128110427892,0.043329372868575945,35,Mobile App,176.75,Male,0.1563
CUST-12080,135,33,975.9705463767218,4,47.69132853274061,4,0.815649842807086,0.13445345639603157,41,Mobile App,29.57,Female,0.4105
CUST-12081,148,40,353.2251077185462,4,59.4393673641753,2,0.7036153100826992,0.1523172924599453,30,Web,8.83,Female,0.3799
CUST-12082,27,42,2463.109094159041,5,70.96072230027951,2,0.350414440702016,0.08495261287493691,24,Web,58.65,Male,0.1629
CUST-12083,129,41,1737.9573919495585,4,47.868436859459614,4,0.7523528411113373,0.11253923297665595,43,Web,42.39,Male,0.3946
CUST-12084,36,26,2121.4527189962796,5,84.98018247358601,3,0.16579706981862904,0.07981874999385286,27,Web,81.59,Male,0.151
CUST-12085,3,91,10852.695148873867,8,81.94654851886771,0,0.20360108706264196,0.04040530486988524,34,Mobile App,119.26,Male,0.0627
CUST-12086,25,87,13362.041190524356,8,91.7757777129501,2,0.22632742655407007,0.07729207017294352,49,Mobile App,153.59,Male,0.1056
CUST-12087,12,32,2600.811502731868,7,74.71314203483409,0,0.33283627379631786,0.11893332868282752,35,Web,81.28,Male,0.1193
CUST-12088,98,18,617.8352335706032,2,47.29073854605828,1,0.7645070743031726,0.1205747161987309,46,Mobile App,34.32,Female,0.3187
CUST-12089,310,51,3697.080315428902,4,10.614164698792763,11,0.3853710696699302,0.198045526926962,41,Web,72.49,Male,0.8516
CUST-12090,45,24,3034.5394573653384,7,60.7971198802148,2,0.30545614114760394,0.08013596072783542,58,Web,126.44,Female,0.2114
CUST-12091,173,55,3525.1547250207286,3,34.88568937299432,8,0.4625915470270405,0.1629533776570614,50,Web,64.09,Female,0.5541
CUST-12092,56,27,4403.331079252641,4,83.12180638583526,0,0.31127067299169653,0.056601538759187595,43,Mobile App,163.09,Male,0.1378
CUST-12093,21,31,1524.1914238463648,4,67.46350165837431,3,0.7672428958552824,0.13668981874389194,19,Mobile App,49.17,Male,0.1932
CUST-12094,15,89,14845.174277085423,8,82.7981470657594,1,0.22486146682741615,0.0681435932302254,36,Mobile App,166.8,Female,0.0988
CUST-12095,21,78,2793.50231244908,6,17.216737010822243,5,0.8026198524510311,0.03484055642987697,22,Web,35.81,Male,0.3098
CUST-12096,136,53,4778.041315315642,5,43.45341101110311,7,0.21911093074529792,0.2288893731487594,35,Web,90.15,Female,0.4915
CUST-12097,59,30,1950.6152100649956,6,60.59710478297857,0,0.3935873641310077,0.024626191733999995,58,Web,65.02,Female,0.1875
CUST-12098,153,27,8522.131997038061,5,19.586586487413037,7,0.3419495144702215,0.17548787372475072,57,In-Store,315.63,Male,0.5566
CUST-12099,14,52,5995.247470563083,6,78.44326696843248,2,0.22398756657953783,0.03600825579239121,29,Mobile App,115.29,Male,0.1101
CUST-12100,19,19,4958.303298577959,4,83.315749143484,3,0.38925172945483866,0.09930617209035476,26,Mobile App,260.96,Male,0.1383
CUST-12101,163,22,3211.0031608794725,5,35.40560202233497,9,0.3345957822008927,0.08671182011147542,64,In-Store,145.95,Non-Binary,0.5262
CUST-12102,17,1,64.35509152905769,2,55.52499741068185,1,0.3184682881628665,0.031645445747025346,37,Web,64.36,Female,0.1575
CUST-12103,145,22,1784.1244366306898,4,68.93024286761741,4,0.7710702557364046,0.13868012778934952,20,Mobile App,81.1,Female,0.3725
CUST-12104,37,44,1874.2396085653568,5,81.79690950997136,2,0.37182275044433233,0.021096591605644727,58,Web,42.6,Male,0.1282
CUST-12105,26,50,4010.620016120091,7,93.39233311451166,2,0.22596754958829357,0.05540780673501552,34,Web,80.21,Female,0.0956
CUST-12106,264,49,9994.616447607752,5,48.48930696856133,5,0.7630672656286898,0.2735625455091054,53,In-Store,203.97,Male,0.6441
CUST-12107,30,18,2871.8870909606203,4,65.48301003028455,3,0.3008953117807657,0.11339513385827182,56,Web,159.55,Female,0.2027
CUST-12108,24,1,313.26187406108727,1,50.56187147077374,0,0.20848062228308745,0.03668305482895103,46,In-Store,313.26,Male,0.1687
CUST-12109,220,53,5425.549005429057,5,34.69488707264483,7,0.32991636552844783,0.1913655228440556,50,Web,102.37,Female,0.6159
CUST-12110,46,34,3964.5416277610584,4,65.4110770852918,0,0.16316393986276997,0.03417038380273718,40,Web,116.6,Female,0.1609
CUST-12111,20,3,425.31941293104376,2,62.61766243557101,0,0.3169195032341674,0.027573927025680574,28,Mobile App,141.77,Male,0.13
CUST-12112,168,49,2929.179281015556,6,35.416339270000535,9,0.22218460696091039,0.23060293606227739,46,Web,59.78,Male,0.581
CUST-12113,13,106,10236.679651219249,7,84.41984535376044,1,0.244939970374138,0.060532133954885464,35,Mobile App,96.57,Male,0.0894
CUST-12114,193,44,3827.777712144889,4,37.074788131830786,6,0.46319185709361727,0.2222157160018282,41,Web,86.99,Female,0.5708
CUST-12115,24,1,321.5031632635826,1,77.9810245000349,0,0.21920674852401412,0.015096180887253181,42,Mobile App,321.5,Female,0.093
CUST-12116,51,37,2618.3250813261657,4,76.47138510567106,2,0.2630686280722847,0.0216108218549337,56,Web,70.77,Male,0.1609
CUST-12117,126,29,6607.155766516963,6,10.347312250708077,3,0.43636343051097604,0.09776931477341691,56,Web,227.83,Female,0.4668
CUST-12118,10,3,430.7141851408832,1,52.19474064182733,0,0.21511611559465765,0.032990858572829705,42,Mobile App,143.57,Male,0.1442
CUST-12119,12,53,9459.805591350414,9,91.10263211382019,0,0.17158104281814074,0.03165609025039475,37,Web,178.49,Female,0.0492
CUST-12120,31,30,2678.966955065034,5,66.79268797135232,3,0.16958455444050166,0.027257479804471078,26,Mobile App,89.3,Female,0.1721
CUST-12121,192,38,3190.789520076751,4,12.852886261188011,9,0.28961027040331616,0.08172975044017548,58,In-Store,83.97,Female,0.6206
CUST-12122,20,2,404.8600142003686,2,50.25225292672256,0,0.20138769240885251,0.03612272647545089,32,Web,202.43,Non-Binary,0.1638
CUST-12123,39,23,1620.3600686931823,4,63.86107450568793,3,0.7183993197860893,0.06888394486872801,19,Mobile App,70.45,Male,0.2042
CUST-12124,11,1,342.87330958268205,2,72.50388220754553,1,0.2590212861180584,0.022946250653875608,40,Web,342.87,Male,0.104
CUST-12125,131,43,1345.6020579466413,2,42.4596682560695,3,0.7718587115753287,0.1212075596895805,47,Mobile App,31.29,Male,0.4012
CUST-12126,42,18,3055.2326863412327,4,80.99995558109858,2,0.3625429863012619,0.11975825929459724,22,In-Store,169.74,Female,0.17
CUST-12127,58,19,1640.7468399753936,3,56.14046377859871,4,0.7571956350763315,0.09832398972778572,47,Mobile App,86.36,Female,0.2719
CUST-12128,15,2,296.46218820236055,2,71.43887867559019,0,0.3100108033819559,0.04682769695594886,36,Mobile App,148.23,Female,0.1076
CUST-12129,12,31,2502.9158949383595,7,75.38757133456248,1,0.2433154330073172,0.10887160946127464,30,Mobile App,80.74,Male,0.1268
CUST-12130,1,3,304.9941254862532,1,78.79141799400671,0,0.2926617971034047,0.010848308910266946,38,Mobile App,101.66,Male,0.058
CUST-12131,70,32,1167.8947045193195,4,51.844662002534704,4,0.9054855576446316,0.08852057799811572,26,Mobile App,36.5,Non-Binary,0.2958
CUST-12132,13,2,328.848218980848,1,72.97167810640605,1,0.20631472965071213,0.0006046347403004083,35,Web,164.42,Male,0.0981
CUST-12133,12,1,169.0721374711299,1,69.66329375703685,0,0.33777145030379496,0.013381093772832281,30,Mobile App,169.07,Female,0.0967
CUST-12134,28,30,3548.413064284463,5,82.22106279346329,3,0.24087861434231667,0.08410060573207012,38,Web,118.28,Female,0.1483
CUST-12135,126,20,1596.959761969172,2,73.11720596501937,4,0.6573885049464967,0.15051118965519078,23,Mobile App,79.85,Male,0.34
CUST-12136,175,35,2204.819393934191,6,19.309018031747907,10,0.304880151141805,0.1908904702114267,59,In-Store,62.99,Female,0.6301
CUST-12137,2,2,213.24478082469298,2,66.42454681717989,1,0.25463677983746824,0.028356758698696305,40,Mobile App,106.62,Female,0.1086
CUST-12138,140,46,9626.985795000966,5,10.65182366778202,0,0.6471363822124632,0.06991110196772943,37,Web,209.28,Female,0.4385
CUST-12139,53,18,4972.32265460087,7,67.30757616387093,2,0.2486938291929207,0.06922161832874668,59,Mobile App,276.24,Male,0.2024
CUST-12140,193,50,3770.397029533152,3,13.82093956140011,7,0.4529778441943228,0.08463890061059615,43,Web,75.41,Female,0.5955
CUST-12141,78,23,372.7680305367781,3,45.16078386041863,3,0.7724195113922905,0.08929466337776433,29,Mobile App,16.21,Female,0.3112
CUST-12142,127,13,352.3167490712618,4,41.08159861136581,3,0.9684084020742371,0.05360648948044302,23,Web,27.1,Female,0.3766
CUST-12143,312,54,2532.3727970853292,5,25.003664053422654,9,0.4151844851677151,0.11400180020537176,45,Web,46.9,Female,0.7654
CUST-12144,120,34,1598.904676014637,3,61.47136601932293,3,0.8501984693770224,0.1114159050420032,45,Web,47.03,Female,0.3353
CUST-12145,111,15,1358.8497166594893,2,70.52990111157061,4,0.8411893557968397,0.1165335845606891,46,Web,90.59,Female,0.3146
CUST-12146,28,21,2460.5821757168414,7,76.10990405704663,3,0.38228405843044205,0.06586608210379877,40,Mobile App,117.17,Female,0.1575
CUST-12147,20,39,3118.729959043533,6,60.48296008835851,1,0.368562969171084,0.037101085441822834,40,Mobile App,79.97,Female,0.1511
CUST-12148,4,59,15432.897470211548,7,76.90575803143271,0,0.24469147799523466,0.03357883513027723,33,Web,261.57,Female,0.0744
CUST-12149,14,2,99.96371290513287,1,55.12644407714858,0,0.22518700481697465,0.013319857698834498,26,Mobile App,49.98,Female,0.1358
CUST-12150,28,40,4007.585435455765,4,76.96650234567242,0,0.35328749709095353,0.11578302174752765,28,Web,100.19,Female,0.1345
CUST-12151,89,19,10462.44101848736,5,11.203975505669263,4,0.9532268990066883,0.16569434335287106,59,Web,550.65,Male,0.4491
CUST-12152,139,32,6719.94311425837,3,34.550719829461684,5,0.49626614865846963,0.18920117003185227,43,Web,210.0,Male,0.4796
CUST-12153,1,58,14077.869315459753,7,76.37472602586296,1,0.17204502989552828,0.019474785759437986,44,Mobile App,242.72,Male,0.0794
CUST-12154,141,32,1577.061052344198,3,66.22403403710751,2,0.8289536046863414,0.1196394219403676,42,Web,49.28,Male,0.3425
CUST-12155,50,41,3737.8681006605057,4,66.18895989088273,1,0.1923800400823656,0.09566024982938547,30,Mobile App,91.17,Female,0.1974
CUST-12156,322,45,7520.464763483492,6,31.220435454203567,5,0.007926778668208678,0.07753875192748196,47,Web,167.12,Female,0.7014
CUST-12157,287,22,8746.184267585471,3,31.82423422961725,4,0.40388011754752506,0.09421428973535947,35,Web,397.55,Male,0.645
CUST-12158,10,20,3321.5963224878406,6,65.68834692341159,0,0.15879365788289915,0.11118215936367427,47,Web,166.08,Male,0.1365
CUST-12159,155,45,4593.357600363534,4,38.03354104602514,8,0.40037045382045783,0.24433049943595914,52,Web,102.07,Female,0.5487
CUST-12160,12,45,15734.191232897501,8,90.21941131909769,0,0.1852355124150868,0.03275728108021893,32,Mobile App,349.65,Female,0.0518
CUST-12161,1,44,7282.31406645029,8,79.44981240897731,2,0.1522187642944796,0.04118624701452129,38,Mobile App,165.51,Male,0.0915
CUST-12162,20,3,386.2179341117409,2,69.8016422323723,1,0.2031781063871504,0.0061005470960170845,40,Web,128.74,Female,0.1174
CUST-12163,10,25,4390.521973648116,4,81.5414288874262,1,0.20357508734618363,0.09823464080813912,61,Web,175.62,Female,0.1051
CUST-12164,287,49,7545.711734672057,6,35.81895530668204,11,0.321234854463848,0.17440296473879977,33,In-Store,153.99,Female,0.7492
CUST-12165,38,21,4800.194489871148,7,80.39551308157417,3,0.3615795031952184,0.0932300770608181,35,Mobile App,228.58,Female,0.1696
CUST-12166,294,70,1428.022691869553,3,69.51248206100388,7,0.5161354360649217,0.19003134566091553,21,Web,20.4,Male,0.6298
CUST-12167,33,33,1436.891555015683,2,56.419417703150735,2,0.678584675573156,0.05046363624834729,47,Mobile App,43.54,Male,0.196
CUST-12168,2,3,421.5910385947604,1,79.50057844106679,0,0.26072874557600323,0.029630090562778506,38,Mobile App,140.53,Male,0.0639
CUST-12169,20,1,61.31077354182297,1,62.36750370789701,1,0.29877401559256733,0.017279853966692283,21,Mobile App,61.31,Female,0.1397
CUST-12170,251,23,5985.2356701196295,6,14.363500930887062,4,0.20831759742855477,0.08967086452054535,53,In-Store,260.23,Male,0.6378
CUST-12171,5,3,411.6679029785818,2,66.64743036283865,0,0.23298058164399477,0.021740276595223113,24,Mobile App,137.22,Female,0.0975
CUST-12172,20,31,2185.2128899459767,6,65.80372200358124,1,0.33347024331843544,0.0484655393493592,59,Web,70.49,Male,0.1415
CUST-12173,15,43,8053.635200317271,8,86.16087202130184,0,0.22452517709717928,0.016097650262300384,50,Mobile App,187.29,Female,0.0605
CUST-12174,286,40,6946.827825144306,5,10.375864362929388,6,0.3334002412516149,0.23836820101315798,42,Web,173.67,Male,0.7703
CUST-12175,7,2,363.24402034397923,1,75.29766425937959,1,0.33249750607449535,0.031368306887955395,39,In-Store,181.62,Male,0.0943
CUST-12176,31,28,2318.469291799172,6,70.23432817320418,3,0.3020798503500168,0.056214878348023675,55,Web,82.8,Male,0.1731
CUST-12177,56,41,2965.124532525673,6,67.92684423407646,1,0.30030901448972624,0.03434206025402234,50,Web,72.32,Non-Binary,0.1808
CUST-12178,241,37,4164.079281504803,4,16.330591337749404,6,0.43667657972423096,0.08102374686262909,50,Web,112.54,Female,0.6413
CUST-12179,10,40,8893.023684794542,8,94.73047585440541,1,0.06868159439505912,0.04087505107755486,35,Mobile App,222.33,Female,0.053
CUST-12180,34,20,3984.247675783904,6,80.00381620979377,1,0.39381113382098965,0.11657704438842871,27,Web,199.21,Female,0.1479
CUST-12181,12,3,316.0003966393298,1,52.48926783171134,1,0.10390286665679632,0.005661521960532945,44,Web,105.33,Female,0.1496
CUST-12182,10,26,4217.411627077361,7,80.58065898116249,0,0.3953947574411486,0.10981441706651571,44,Web,162.21,Male,0.0989
CUST-12183,32,23,3144.459022442862,5,78.69358564819026,2,0.23233838106248866,0.033823208678533716,34,Mobile App,136.72,Female,0.1334
CUST-12184,54,21,4057.668056486548,5,72.45371093086418,0,0.18191665874557633,0.10025483033945796,52,In-Store,193.22,Female,0.1763
CUST-12185,5,51,13563.252504533259,7,81.91642862302871,1,0.1331028126124132,0.0735610562562482,53,Web,265.95,Female,0.0891
CUST-12186,73,20,846.8084026772809,3,57.38630839885668,4,0.9639171759002213,0.13883144905446876,47,Mobile App,42.34,Male,0.3028
CUST-12187,3,45,13836.266939983847,9,98.17793303567393,0,0.1956741708679292,0.03420642688872975,46,Web,307.47,Male,0.0201
CUST-12188,21,35,3526.8999445646186,6,78.5614391053389,0,0.22609194585738773,0.08824930337371488,49,Mobile App,100.77,Male,0.1118
CUST-12189,66,23,966.6621512654938,3,69.59785187651914,3,0.8085692854432728,0.16758553835835027,47,Mobile App,42.03,Female,0.2598
CUST-12190,14,96,8217.289796067333,9,92.93568264329714,2,0.21574750183038588,0.03497273286855125,52,Mobile App,85.6,Female,0.0735
CUST-12191,124,31,979.1331769123733,2,52.50044698986484,1,0.8366636959138811,0.06702764748982862,43,Web,31.58,Non-Binary,0.3235
CUST-12192,50,13,741.1067387595664,3,56.04551901169673,3,0.9540423847356241,0.0823481022365648,29,Web,57.01,Female,0.2433
CUST-12193,49,42,1781.1075678083578,5,65.91995086490297,0,0.3371460867508832,0.04822285961181111,46,Web,42.41,Non-Binary,0.1684
CUST-12194,124,43,415.702916362211,3,56.133798668120534,2,0.8852314908064534,0.12507918165608575,28,Mobile App,9.67,Male,0.3462
CUST-12195,20,20,3802.3793095544343,7,83.3993521177681,0,0.2538483574921996,0.03865800394931247,61,Web,190.12,Male,0.0818
CUST-12196,35,42,4232.004540373289,6,77.68070820838558,3,0.3523423861092364,0.05792833917275446,35,Web,100.76,Male,0.1606
CUST-12197,56,42,2345.6086171401394,5,80.59504374801345,3,0.37391322989579423,0.030559839602614096,56,Mobile App,55.85,Female,0.1729
CUST-12198,171,32,3758.082091479717,5,35.865446026333004,11,0.22255417550420778,0.2075037723659227,53,Web,117.44,Male,0.6013
CUST-12199,129,28,466.6154468261708,3,54.05901246980191,2,0.9206991964432664,0.07475583024066905,18,Web,16.66,Female,0.3415
CUST-12200,34,20,3268.6736234200016,5,76.31315792831617,2,0.21336728531072346,0.10756993729425654,55,Web,163.43,Male,0.1666
CUST-12201,35,37,3835.246521096676,4,62.7030838119274,0,0.19100768286484734,0.11555177064172409,35,Web,103.66,Female,0.1797
CUST-12202,27,24,4273.705977580928,7,68.79762639396652,3,0.35024646712118396,0.04593840210382462,33,Web,178.07,Male,0.1678
CUST-12203,74,15,302.1754748866907,3,55.3960393602589,3,0.6804870193087605,0.1400686454385369,35,Web,20.15,Female,0.2971
CUST-12204,21,101,6671.292104691956,6,84.7573628113945,1,0.17077019650805558,0.05036298049908025,47,Mobile App,66.05,Male,0.0962
CUST-12205,32,37,3014.6847859786776,7,67.4419689640593,2,0.15458959599980598,0.08539942214202483,43,Web,81.48,Male,0.1787
CUST-12206,17,2,80.05677982714401,2,62.0286667878279,1,0.21141742605996194,0.0394893540118248,20,Mobile App,40.03,Male,0.1439
CUST-12207,52,37,2226.2902338470767,7,63.54043112466543,0,0.25802905920048236,0.11665907702233166,55,Web,60.17,Female,0.2013
CUST-12208,28,35,3470.4352658034304,7,75.71588866424256,3,0.39303912738368746,0.041475939996247206,59,Mobile App,99.16,Male,0.1504
CUST-12209,19,40,1409.446398241412,3,46.30495438296413,3,0.7443363857632715,0.062041223958116246,30,Web,35.24,Male,0.2184
CUST-12210,274,39,934.2795130062459,3,92.29382999380947,1,0.5416940930349727,0.05702306524698265,36,Mobile App,23.96,Male,0.4261
CUST-12211,24,24,1598.6696915652776,5,73.20118622509499,0,0.25397841357437734,0.0920333369165993,24,Web,66.61,Male,0.1306
CUST-12212,271,17,4474.374690473076,5,23.105265507215503,8,0.367732376176355,0.12746343749661854,41,Web,263.2,Male,0.706
CUST-12213,27,18,2052.4075416339306,4,79.09038247404142,3,0.23474849254039332,0.034690890902292694,29,Mobile App,114.02,Female,0.1383
CUST-12214,363,6,328.5615730521242,1,34.04515347875042,5,0.9874495599132513,0.2605512350870589,48,In-Store,54.76,Female,0.8115
CUST-12215,18,107,4929.616338508079,9,83.2915404893627,2,0.10909358492535187,0.04709792387149945,35,Mobile App,46.07,Male,0.1071
CUST-12216,22,2,283.2461313173709,2,67.27103081138407,1,0.34713612980912445,0.017164920263172425,48,Mobile App,141.62,Male,0.1302
CUST-12217,10,3,117.25027769966884,2,64.71678124443083,0,0.15561620650946772,0.04547686564958529,48,Mobile App,39.08,Female,0.1171
CUST-12218,2,3,409.14791553094403,2,70.50058911395915,0,0.27563001272810905,0.018570416543131792,22,Mobile App,136.38,Female,0.0827
CUST-12219,14,41,4433.52207881725,7,71.27360805440568,2,0.3804613748869462,0.023625231751479486,61,Web,108.13,Male,0.1239
CUST-12220,8,92,14252.708572769028,6,85.65051213821388,0,0.1607986511006262,0.04741914534094161,42,Web,154.92,Male,0.0626
CUST-12221,3,109,12855.669349747626,9,90.26564208845342,1,0.13106507212939067,0.028841309969414045,39,Web,117.94,Female,0.0506
CUST-12222,142,49,3893.3475897899807,5,33.422140173451794,6,0.2797085919684451,0.222120516597467,48,Web,79.46,Male,0.51
CUST-12223,107,43,709.5166771396027,3,44.07451597463928,3,0.671866572396163,0.13376730353548713,35,Mobile App,16.5,Female,0.3685
CUST-12224,26,39,10711.0304694501,6,85.74416220985003,1,0.13312843733718116,0.03113416900542513,26,Mobile App,274.64,Female,0.0941
CUST-12225,33,23,1358.9636626873548,3,74.73481432774813,3,0.8337078918654021,0.15853095376977772,40,Web,59.09,Female,0.1987
CUST-12226,56,28,974.3917565504748,3,65.04120273354314,3,0.940652453830674,0.054538769898418264,36,Web,34.8,Male,0.2198
CUST-12227,24,107,17959.94954860224,9,80.18944821906672,0,0.17452610671973162,0.07813678334153748,32,Web,167.85,Female,0.1084
CUST-12228,57,19,3020.185980769021,5,61.691838416449585,0,0.2856383109441528,0.03919640091231526,38,Web,158.96,Female,0.1869
CUST-12229,80,36,1331.974356011326,2,65.16164921716432,4,0.8145158579809599,0.07883654445905924,40,Mobile App,37.0,Female,0.273
CUST-12230,23,58,4538.3725102649805,1,44.74419264876403,7,0.3956132858021053,0.2148853250851042,58,Mobile App,78.25,Female,0.3288
CUST-12231,127,41,6579.432757802037,3,12.036921954560047,8,0.2866830253894561,0.12935450266870624,54,Web,160.47,Female,0.537
