Customer_ID,Recency_Days,Frequency_Orders,Monetary_Spend,Category_Diversity,Engagement_Score,Support_Tickets,Discount_Ratio,Return_Rate,Age,Preferred_Channel,Avg_Order_Value,Gender,Churn_Risk_Index,R_Score,F_Score,M_Score,RFM_Score_Sum,RFM_Group,KMeans_Cluster,DBSCAN_Cluster,HAC_Cluster,GMM_Cluster,PCA_1,PCA_2,PCA_3
CUST-13095,21,55,5484.254915502173,7,97.3888245630392,2,0.1504743639944191,0.0329518795812781,30,Web,99.71,Female,0.0713,4,5,4,13,454,1,0,0,1,-1.7470371428675606,2.0570915937949446,-0.6520003706168753
CUST-13096,62,19,1260.9797487301687,3,65.90995190919924,3,0.9312532907567063,0.07668314979846826,23,Mobile App,66.37,Non-Binary,0.2332,2,2,2,6,222,0,-1,3,0,0.1261125390337185,-1.4456069850616007,-1.279147734444108
CUST-13097,170,16,8370.93104191064,4,13.330736502807525,8,0.2000859423178731,0.16609863939962433,61,In-Store,523.18,Female,0.6049,1,1,5,7,115,2,0,1,2,2.6396477412863923,0.6455084848434981,2.8499814177725122
CUST-13098,183,28,5861.610111349726,4,31.669014335619732,10,0.21791536523595748,0.18801857526378346,42,Web,209.34,Female,0.6092,1,3,4,8,134,2,0,1,0,2.589557357244254,0.5462333705408066,1.5523617322397985
CUST-13099,24,93,11212.73424460182,6,84.22096111165921,2,0.091772814141148,0.0747946131017735,51,Mobile App,120.57,Male,0.1223,4,5,5,14,455,1,0,0,1,-1.037073007435831,2.3085972784818476,-0.46776273863852175
CUST-13100,4,92,10106.477768340148,7,92.18519935781147,0,0.11937719527287712,0.040495135331955694,43,Mobile App,109.85,Male,0.0385,5,5,5,15,555,1,0,0,1,-2.2473282679051874,2.562918255324629,-0.8170588681101805
CUST-13101,38,21,3002.6240842819684,4,83.75710125426214,1,0.26398110607985426,0.10138259000987042,52,In-Store,142.98,Male,0.139,3,2,3,8,323,1,0,0,1,-0.7995820540169823,0.46398778196067886,0.34057387937166056
CUST-13102,17,33,3361.618351806849,4,78.94144041507431,2,0.34756111897528685,0.06073315898475924,35,Web,101.87,Male,0.1212,4,3,3,10,433,1,0,0,1,-1.1559555215818298,0.4752989434535217,-0.2899317352474568
CUST-13103,148,17,6646.41577663167,6,20.364099571416812,9,0.310124824126174,0.16006266490647508,67,In-Store,390.97,Female,0.5677,2,1,4,7,214,2,0,1,2,2.4065770994724858,0.9178651826324649,2.132218233870893
CUST-13104,22,1,381.67670030135787,1,61.722348267733786,1,0.21150963624332475,0.006196327982860833,23,Mobile App,381.68,Male,0.1404,4,1,1,6,411,3,1,2,3,-2.251220408522288,-1.9788307340592104,2.576763508322075
CUST-13105,136,21,1121.2644717186845,3,53.07210346209011,4,0.9691674907172537,0.09690641599063293,32,Web,53.39,Female,0.3859,2,2,2,6,222,0,0,3,0,1.3584310746015065,-1.6886680694946714,-1.157361683978566
CUST-13106,181,49,5905.786499621277,6,22.346075438098225,5,0.4217868886239311,0.23575181517256089,45,Web,120.53,Male,0.5832,1,5,4,10,154,2,0,1,0,3.34223050092384,0.7793754866324939,0.4502354307999775
CUST-13107,19,56,7037.849828996712,7,98.49342859860022,2,0.22840931103542267,0.05417970381980841,26,Mobile App,125.68,Female,0.0729,4,5,5,14,455,1,0,0,1,-1.6920045464892455,2.1426731499556064,-0.7628694527446971
CUST-13108,18,34,879.1054936617926,2,51.70325422000308,4,0.9453542096867324,0.05246689952709253,42,Web,25.86,Male,0.2129,4,3,2,9,432,0,0,3,0,-0.03837239204733775,-2.018989679858992,-1.9221677050519086
CUST-13109,5,2,188.86632767334527,2,56.717935881206394,0,0.29949819299785063,0.020692210089869763,30,Web,94.43,Female,0.122,5,1,1,7,511,3,1,2,3,-2.343407011925922,-2.4090014841348033,1.2086255956380005
CUST-13110,42,43,1896.3520807393695,7,75.98238681663643,2,0.2692774544234815,0.11945642566845247,42,Web,44.1,Female,0.1824,3,4,2,9,342,1,0,0,1,-0.25461080547953974,0.8775916322952986,-1.075234620902363
CUST-13111,141,17,355.4851677756292,4,70.70903602694806,1,0.8360172581302077,0.16565222545288516,20,Mobile App,20.91,Female,0.3341,2,1,1,4,211,0,0,3,0,0.9895344436356289,-2.032446082479645,-2.0342299682897425
CUST-13112,140,35,3723.7285236289354,4,42.98602434866537,11,0.3745581052053988,0.20055671816924892,65,In-Store,106.39,Female,0.5387,2,3,3,8,233,2,0,1,2,2.3576795639170607,0.11612311777077663,0.49761224177582936
CUST-13113,244,35,6768.248549906947,2,12.728034778373768,2,0.8057169507169075,0.08402887357843694,53,Web,193.38,Female,0.6054,1,3,5,9,135,2,-1,1,0,2.913415814911994,-0.7107921488440508,0.7115594022816496
CUST-13114,21,105,7168.881943343671,9,87.27932598045633,2,0.07519103927587166,0.07854060885704309,35,Web,68.28,Male,0.1117,4,5,5,14,455,1,0,0,1,-1.0424787663344905,2.8187149884596896,-1.0729054646625635
CUST-13115,131,35,313.52479147778416,3,54.305407489669264,4,0.9153752974270501,0.12963155319584463,45,Mobile App,8.96,Female,0.3869,2,3,1,6,231,0,0,3,0,1.3719792956256947,-2.5594503178840937,-2.790536358949335
CUST-13116,24,1,176.72056011275555,1,74.3471023422405,1,0.2629839153296396,0.04918519889167253,21,Web,176.72,Male,0.1259,4,1,1,6,411,3,1,2,3,-2.073017824602808,-2.503401968751368,1.8143810465591272
CUST-13117,12,53,12542.90728520886,8,88.28109638704098,0,0.05302213684289501,0.07755107586181303,39,Mobile App,236.66,Female,0.0716,5,5,5,15,555,1,0,0,1,-1.6205298560740942,2.9786744696094187,0.1355657031859472
CUST-13118,39,33,2659.1607025328535,5,64.003206004616,0,0.37981356163157787,0.05945392082424254,50,Web,80.58,Male,0.1632,3,3,3,9,333,1,0,0,1,-0.4662253248879995,0.36786557059569924,-0.38795390096409144
CUST-13119,30,37,1643.1048412173434,5,69.76875869272733,0,0.35388806350803204,0.08179344555112936,44,Mobile App,44.41,Female,0.1439,3,3,2,8,332,1,0,0,1,-0.7245596286389645,0.07836629885590997,-1.09572034978044
CUST-13120,345,50,5876.728160381232,6,21.79440928544377,6,0.45650330270111944,0.21549437636820923,57,In-Store,117.53,Male,0.8149,1,5,4,10,154,2,0,1,2,4.0273302626771,0.6600127269762257,0.6501664466837124
CUST-13121,3,3,245.27196701891376,2,65.01686640553714,1,0.10588706767841252,0.03212557114120366,27,Mobile App,81.76,Male,0.1148,5,1,1,7,511,3,1,2,3,-2.8232972987324407,-1.9497146944529036,1.1023065662630118
CUST-13122,76,21,1106.347224874071,4,67.45612496191491,2,0.9607421034533401,0.15342916022653152,38,Mobile App,52.68,Female,0.2616,2,2,2,6,222,0,0,3,0,0.8275853071744816,-1.3055725679654078,-1.6511823837574626
CUST-13123,325,42,6131.777297928022,5,20.36677705753697,10,0.2621871930782457,0.1391688887884588,37,In-Store,145.99,Male,0.8157,1,4,4,9,144,2,0,1,2,3.2797462583415715,0.6445330662068259,1.3635492500143724
CUST-13124,228,48,8751.19670551692,5,13.402854627424867,3,0.22550846490660484,0.0838531045817317,66,Web,182.32,Male,0.5943,1,5,5,11,155,2,0,1,0,2.403636103192078,0.9760038103863594,1.3794985310805379
CUST-13125,5,91,16230.775206280105,6,76.640476807439,2,0.12117095185184229,0.01587436750750006,33,Mobile App,178.36,Male,0.0955,5,5,5,15,555,1,0,0,1,-1.8773310991595862,2.527602462646475,-0.11180745852057604
CUST-13126,76,36,837.6275328044798,3,64.60522689923592,4,0.6574054072055451,0.1226963390785821,41,Mobile App,23.27,Female,0.2835,2,3,2,7,232,0,0,3,0,0.5484997484757623,-1.3987013118009992,-1.8284493901226437
CUST-13127,287,44,3548.3173560808823,3,43.98601959357849,7,0.3139730482668666,0.10274111545065417,45,Web,80.64,Male,0.6549,1,4,3,8,143,2,0,1,0,2.1588067715635133,-0.11105514915459228,0.4222581217613119
CUST-13128,22,3,160.86965080592984,2,69.88419969679799,0,0.2947164066461989,0.007883796672026922,35,In-Store,53.62,Male,0.1081,4,1,1,6,411,3,1,2,3,-2.1430821805601163,-2.4880951548497894,0.5580410149422358
CUST-13129,40,40,2874.0571262638896,6,82.99677335326356,3,0.21869945269197513,0.09331530231065853,55,Web,71.85,Non-Binary,0.1659,3,4,3,10,343,1,0,0,0,-0.6584656358928493,1.0480005580091136,-0.5798720727899224
CUST-13130,8,3,332.8735709249831,2,73.81649252641141,1,0.23361021869290932,0.039437010965638834,40,Web,110.96,Male,0.1021,5,1,1,7,511,3,1,2,3,-2.370727202781815,-1.786921116916371,1.1160218761207032
CUST-13131,3,2,72.17689846089242,1,70.07489570335134,0,0.31466516868693856,0.03486214588898733,36,Mobile App,36.09,Female,0.0905,5,1,1,7,511,3,1,2,3,-2.9386121402306404,-3.320110166266791,0.1701795141662959
CUST-13132,146,35,4936.405376320012,3,31.765609634370016,4,0.395428943658805,0.0960187751199475,30,Web,141.04,Male,0.4526,2,3,4,9,234,2,0,1,0,1.6729714322584088,-0.021575217531318174,0.7847355695668717
CUST-13133,200,41,2341.503290534341,3,35.44824552284826,3,0.2090431384393225,0.20454918121522855,30,Web,57.11,Non-Binary,0.541,1,4,3,8,143,2,-1,1,0,2.513065988892183,-0.34540696839647594,0.3381430355068554
CUST-13134,21,45,1539.5083913785545,2,47.61400979224464,1,0.7532554153647624,0.07123634652277144,46,Web,34.21,Female,0.196,4,4,2,10,442,0,0,3,0,0.15739755328094981,-1.363340485516917,-1.4585021626680064
CUST-13135,23,2,196.5292762744566,1,53.5035512402041,1,0.2883291970357888,0.03626246797719656,33,Mobile App,98.26,Female,0.1723,4,1,1,6,411,3,1,2,3,-1.6542097140906689,-2.7102985803405395,1.280420611637212
CUST-13136,13,1,60.2816891305396,1,77.02707466967314,0,0.1660835467439961,0.004127664311610319,32,Web,60.28,Male,0.0766,5,1,1,7,511,3,1,2,3,-2.969670263881851,-3.168432945050103,1.0724816973370543
CUST-13137,232,25,7840.897942750574,5,29.064083270189183,3,0.4152610590537881,0.13381141432694302,57,Web,313.64,Female,0.5773,1,2,5,8,125,2,0,1,0,2.444426376156648,0.7604213874642581,1.5093004349452024
CUST-13138,7,56,5462.653807112619,6,78.63437554487912,1,0.10249411702425291,0.04676808931471084,42,Mobile App,97.55,Non-Binary,0.0911,5,5,4,14,554,1,0,0,0,-1.8181318951314747,1.69038066610134,-0.3932673246113181
CUST-13139,17,3,248.0232731442077,2,50.991060116926384,0,0.1712695919441929,0.04257753887563979,22,Mobile App,82.67,Male,0.16,4,1,1,6,411,3,1,2,3,-1.7274306138399464,-2.1725368943258463,1.1957530347294814
CUST-13140,18,53,6421.226855276227,8,81.76604053433404,0,0.0691281392047432,0.03933953221094385,49,Mobile App,121.16,Female,0.0834,4,5,4,13,454,1,0,0,1,-1.6401288780568117,2.3794853924176063,-0.32979340237052507
CUST-13141,38,35,2520.5220086597574,5,78.12740047244127,3,0.3687805143378625,0.10679644466821582,50,Web,72.01,Male,0.1798,3,3,3,9,333,1,0,0,1,-0.3727513521954799,0.4578340786081405,-0.6514572682169839
CUST-13142,26,59,9012.836472394927,7,87.63897113445503,2,0.15672050934537568,0.05255335649554113,40,Mobile App,152.76,Male,0.109,4,5,5,14,455,1,0,0,1,-1.3390245732712323,2.3131342772717765,-0.3188398066729277
CUST-13143,11,1,81.60410808273832,2,60.49986599492956,0,0.18390620446146383,0.011665077687061638,49,Web,81.6,Female,0.1177,5,1,1,7,511,3,1,2,3,-2.5103999005436752,-2.8307935807994413,1.4307837225887012
CUST-13144,23,16,1689.9953390917044,4,71.16256047724252,3,0.6746420669653607,0.05747889984037041,46,Web,105.62,Male,0.1603,4,1,2,7,412,0,0,3,0,-0.7725089774916538,-0.5678969144501279,-0.42694391624281924
CUST-13145,20,39,1159.882002609361,2,60.52763585153488,3,0.8458330362365224,0.13726511607672506,43,Web,29.74,Female,0.2093,4,4,2,10,442,0,0,3,0,0.4142828536538947,-1.5958730333145328,-1.8389539745255574
CUST-13146,18,24,4483.131111714303,5,84.6359346092415,0,0.3629706224649614,0.08259351142194508,58,Mobile App,186.8,Female,0.0906,4,2,4,10,424,1,0,0,1,-1.3207136887169568,0.9494831014665845,-0.014920017315899665
CUST-13147,120,30,5373.189665787392,5,41.558219513686524,10,0.44572156538345264,0.2165178415151785,55,In-Store,179.11,Female,0.5077,2,3,4,9,234,2,0,1,2,2.4255340669212813,0.5566850373145975,0.7636570999527466
CUST-13148,36,26,2730.045857147392,5,63.21259946253024,1,0.246429178190255,0.11035593036972818,53,Mobile App,105.0,Female,0.1906,3,2,3,8,323,1,0,0,1,-0.35296710397498215,0.5088564195161437,0.04631142864961264
CUST-13149,139,31,1264.062352949648,3,44.15655812690127,2,0.974097699466518,0.16559060772131023,43,Mobile App,40.78,Male,0.4102,2,3,2,7,232,0,0,3,0,2.0392301906592185,-1.6857025025064076,-1.5435017101284476
CUST-13150,184,25,5439.5206725807075,4,34.109054042868706,6,0.7645269356819439,0.08087082953080293,54,Mobile App,217.58,Male,0.5187,1,2,4,7,124,2,-1,1,0,1.873861558533442,-0.1787771687460607,0.43518860442439417
CUST-13151,51,19,3379.9226190035897,7,69.83944550364394,1,0.34340916125144016,0.03452917119657816,29,Mobile App,177.89,Female,0.1693,3,2,3,8,323,1,0,0,1,-0.9136047319654659,1.0985551482281972,0.20095091162442325
CUST-13152,141,25,651.1125318637385,4,54.29402339583722,1,0.7173856906556161,0.0822729590977625,36,Mobile App,26.04,Female,0.3473,2,2,2,6,222,0,0,3,0,0.7811163965656663,-1.541937753643397,-1.5744017080390058
CUST-13153,42,41,1641.7073851490654,5,83.06089027509425,0,0.15294127359174942,0.07878856919297816,43,Web,40.04,Female,0.1261,3,4,2,9,342,1,0,0,1,-0.9298716674038024,0.45612895461329334,-0.9029630339877405
CUST-13154,316,22,3203.476780306543,6,30.064084959249907,4,0.295388878374618,0.09968727675364919,43,Web,145.61,Male,0.6909,1,2,3,6,123,2,0,1,0,2.3197832098319484,0.43523296016805263,1.213060862025626
CUST-13155,2,70,11000.75549120767,6,83.2303119062207,2,0.13247329745493622,0.015059386330122363,50,Mobile App,157.15,Male,0.0747,5,5,5,15,555,1,0,0,1,-2.4186944734542903,2.266568381151528,-0.21700189434795855
CUST-13156,68,43,506.8361661320032,2,40.871632026250744,3,0.8823095610454388,0.14102107622572518,24,Mobile App,11.79,Male,0.3255,2,4,1,7,241,0,0,3,0,1.3730262896296717,-2.4944016538947125,-2.425325543844818
CUST-13157,33,39,2539.570800837857,5,66.55789625413837,0,0.35483365600765465,0.09848537123557885,48,Mobile App,65.12,Male,0.1616,3,4,3,10,343,1,0,0,1,-0.4285288834206452,0.3746854931589103,-0.752389126818062
CUST-13158,294,41,8592.677037002039,4,14.31362176628291,4,0.4872471593063663,0.1579668428633492,43,In-Store,209.58,Female,0.7196,1,4,5,10,145,2,0,1,2,3.5193162711412844,0.35497708766782965,1.2869110782270121
CUST-13159,28,20,3575.4466171442286,6,63.17109817231493,2,0.25360745311675914,0.08895342089054152,57,Web,178.77,Female,0.1851,3,2,3,8,323,1,0,0,1,-0.5096410713457399,0.9786889002687249,0.6271795336253523
CUST-13160,179,20,5266.836670878951,3,33.981044160554156,10,0.47778015571192956,0.20181731796247887,67,Web,263.34,Female,0.6025,1,2,4,7,124,2,0,1,0,2.76529729641721,-0.10520573539779766,1.4334856483346665
CUST-13161,100,36,938.0765079213921,3,60.44489759081003,4,0.8816536812472494,0.06137242600555819,47,Web,26.06,Male,0.3063,2,3,2,7,232,0,0,3,0,0.6820828232506292,-1.611860351952058,-1.922149080982554
CUST-13162,20,2,134.48560540076002,1,70.44162711839431,0,0.28626417783118874,0.03939492096199649,29,In-Store,67.24,Male,0.1144,4,1,1,6,411,3,1,2,3,-2.045905111344533,-2.849140072279882,0.9383824326357653
CUST-13163,104,40,1575.3310167339241,3,45.81119509828857,1,0.8533150482119504,0.07039591124660913,20,Web,39.38,Female,0.3139,2,4,2,8,242,0,0,3,0,1.1242943634453897,-1.2860741166324297,-1.4264447079721516
CUST-13164,26,35,1703.1842334089642,4,44.6613161946702,1,0.8372742505033737,0.17380687298517322,34,Web,48.66,Female,0.2444,4,3,2,9,432,0,0,3,0,1.1531708121899702,-0.9258899403121903,-1.317881852652192
CUST-13165,16,82,12281.749395189467,9,97.39505362579939,2,0.07856839296286638,0.05844515529170583,31,Mobile App,149.78,Male,0.0729,4,5,5,14,455,1,0,0,1,-1.7161298151822595,3.278049559372207,-0.6254104232741182
CUST-13166,276,29,4164.172936755879,6,32.707759045550866,5,0.4780377483227904,0.1574109259591711,33,Web,143.59,Female,0.6613,1,3,4,8,134,2,0,1,0,2.830144345016935,0.4755586145208626,0.6610736346582377
CUST-13167,197,33,7260.120622922178,8,30.470800821154292,5,0.9924121831579298,0.08735623764556767,26,Mobile App,220.0,Female,0.5353,1,3,5,9,135,2,-1,1,0,2.3508485623242112,0.7900166163503474,-0.32959812577985476
CUST-13168,13,40,4144.999467603797,7,68.49606787874517,2,0.3590774687539179,0.06081930818174179,44,Mobile App,103.62,Female,0.1418,5,4,4,13,544,1,0,0,1,-1.0650002421343339,1.3068942366676761,-0.5861775497554927
CUST-13169,13,60,9255.387504923143,7,98.45919327155485,1,0.18789299382745317,0.06604106893763581,26,Mobile App,154.26,Female,0.0562,5,5,5,15,555,1,0,0,1,-1.778188288256916,2.417707958422808,-0.5718105968764244
CUST-13170,49,38,2129.468519432197,5,75.18311480644314,3,0.18652267494327152,0.08324008951351965,30,Web,56.04,Male,0.1944,3,4,3,10,343,1,0,0,1,-0.5123732782576064,0.5212253047941577,-0.49618360736654815
CUST-13171,224,35,2849.0876045820646,5,12.411926297475848,8,0.31709396376544563,0.1677172946555917,41,Web,81.4,Female,0.6817,1,3,3,7,133,2,0,1,0,3.1297994767931674,-0.0302320840697699,0.7566143347835926
CUST-13172,17,23,1553.38158377728,2,68.91747991827148,3,0.9101297907383081,0.16869834038100182,41,Web,67.54,Male,0.1947,4,2,2,8,422,0,0,3,0,0.3266167734869735,-1.4218535281657123,-1.1962204824574052
CUST-13173,22,26,2397.0233137922614,5,80.42501208744076,1,0.15010038600633496,0.10058911691968542,43,Web,92.19,Female,0.1251,4,2,3,9,423,1,0,0,1,-1.0479189082991847,0.7104272758663501,-0.017902520015793694
CUST-13174,2,35,4151.21383543643,6,86.5571841666205,2,0.12849163724589602,0.06279854813429159,27,Mobile App,118.61,Male,0.0823,5,3,4,12,534,1,0,0,1,-2.386099196547342,1.499167533124554,-0.18335600931095908
CUST-13175,41,23,4872.194975296604,4,60.00602186294666,3,0.29495544327501866,0.057008928006997084,44,In-Store,211.83,Male,0.2127,3,2,4,9,324,1,0,0,1,-0.36999282195772976,0.5969266153576898,0.9271375641760348
CUST-13176,2,2,375.4800586223339,2,58.81135063352666,0,0.15064582111221603,0.01755944829265546,33,Mobile App,187.74,Female,0.1116,5,1,1,7,511,3,1,2,3,-2.909696949419892,-1.69418256841084,1.8704707932265914
CUST-13177,232,27,5741.119825198173,5,35.39830172915032,5,0.43027853547595285,0.13992961153533168,67,Web,212.63,Female,0.5885,1,2,4,7,124,2,0,1,0,2.3946725114722094,0.556485108313042,1.069514467384923
CUST-13178,4,93,14555.480900785593,7,96.67915234501706,0,0.24028896513261838,0.022284413916695018,43,Web,156.51,Female,0.0212,5,5,5,15,555,1,0,0,1,-2.2052379008381395,2.7726399914504554,-0.7139972579496574
CUST-13179,326,11,2216.858311966232,8,43.129098139853944,4,0.3164956420511599,0.15506606607610704,59,In-Store,201.53,Female,0.6904,1,1,3,5,113,2,0,1,2,2.313435007598296,0.70237803873412,1.461016035718918
CUST-13180,34,21,4924.157826870367,7,83.73202929389959,2,0.34460710169534997,0.037053804889822586,51,Web,234.48,Male,0.1246,3,2,4,9,324,1,0,0,1,-1.2363894937292517,1.5375836847665671,0.3115770219573481
CUST-13181,33,38,2404.771882517342,7,73.75755983589897,2,0.24477168076221303,0.020958564014439456,29,Web,63.28,Female,0.1428,3,4,3,10,343,1,0,0,1,-1.1272218423003368,1.0704304130060727,-0.6735301492613209
CUST-13182,363,19,8628.916638981116,6,32.70107429230477,8,0.4817174054711445,0.08612698279508414,37,Web,454.15,Female,0.7942,1,2,5,8,125,2,0,1,0,2.697414323748531,0.9762511718376546,1.8935985737528997
CUST-13183,349,16,8978.448429080203,7,21.884362092994987,7,0.627538618445228,0.0011357200897190278,44,Web,561.15,Male,0.7612,1,1,5,7,115,2,-1,1,0,2.282243250714022,0.9854349197850035,1.9373103478481872
CUST-13184,196,37,6656.237157485942,5,14.127661821331108,7,0.2600805818535269,0.13509384805873126,43,Web,179.9,Male,0.6157,1,3,4,8,134,2,0,1,0,2.68788977258378,0.7126528542192712,1.4136941753768093
CUST-13185,28,85,12230.696287644303,8,88.76469483493376,0,0.14529667675565855,0.07972860647476088,32,Web,143.89,Female,0.093,3,5,5,13,355,1,0,0,1,-0.9174660996693275,2.891294035990915,-0.49741981071083624
CUST-13186,4,80,17833.829812162745,9,97.96129041334439,1,0.19573125684732057,0.032075462028628224,54,Mobile App,222.92,Female,0.0338,5,5,5,15,555,1,0,0,1,-2.335625131612745,3.468228505695913,-0.5584843379265378
CUST-13187,1,2,63.237252697949216,2,54.169876524094214,0,0.18598233410958814,0.021514102999323288,23,In-Store,31.62,Female,0.1231,5,1,1,7,511,3,-1,2,3,-2.909441292232088,-3.1208539225669276,0.6596364603674075
CUST-13188,153,34,5480.078421473651,3,29.1221814037988,5,0.5892195862613517,0.1412925889802764,40,Web,161.18,Female,0.4964,1,3,4,8,134,2,0,1,0,2.35541397694952,-0.1951838466474038,0.5925295837845475
CUST-13189,11,32,4284.408467465411,5,69.49890312868521,0,0.30207884150580366,0.08736333548384607,22,Mobile App,133.89,Female,0.1204,5,3,4,12,534,1,0,0,1,-1.097366392436715,0.8882292259130234,-0.08046525139248514
CUST-13190,29,51,14151.379885260492,7,89.96174299582657,0,0.20850427839258384,0.04230118583211189,31,Mobile App,277.48,Male,0.0789,3,5,5,13,355,1,0,0,1,-1.4315414870986223,2.6096943073985286,0.0737042737203873
CUST-13191,155,53,6968.374388214417,4,15.612389464072052,4,0.4912542204455028,0.10204056808349186,58,In-Store,131.48,Female,0.5073,1,5,5,11,155,2,0,1,2,2.411591911900823,0.2651896566437968,0.6056770384029533
CUST-13192,25,77,9867.394581670333,8,80.10394287627223,1,0.21527806232011104,0.05910493710256163,34,Mobile App,128.15,Male,0.1162,4,5,5,14,455,1,0,0,1,-1.023860185356472,2.5272579674080657,-0.6552717598117533
CUST-13193,169,51,8257.929267664196,6,25.584769089303563,5,0.2720917248547817,0.18846819419499186,58,Web,161.92,Female,0.5429,1,5,5,11,155,2,0,1,0,2.746321175008151,1.2627994754282006,0.8653431041902766
CUST-13194,28,20,4785.101105281547,5,69.11847573599472,3,0.3414630760092523,0.05791393157725924,32,Web,239.26,Male,0.1724,3,2,4,9,324,1,0,0,1,-0.7809458804006864,0.8810132068680733,0.7095652784224622
CUST-13195,21,90,11429.777019917778,9,87.44994833075303,2,0.09657171137521886,0.0444401210602458,26,Web,127.0,Female,0.1,4,5,5,14,455,1,0,0,1,-1.2764269006871203,3.151485813048935,-0.5699428823092134
CUST-13196,13,94,8662.975837227601,7,91.7221155584497,0,0.17784036587799196,0.026497777420311945,33,Web,92.16,Male,0.0473,5,5,5,15,555,1,0,0,1,-1.7331967843077474,2.3736975540272094,-0.9313340392694653
CUST-13197,20,1,288.9490659190075,1,52.531116886047485,1,0.33267092417891386,0.014503804165286288,32,Mobile App,288.95,Female,0.1634,4,1,1,6,411,3,1,2,3,-1.90076605402403,-2.405802203586408,2.2467450388074064
CUST-13198,17,37,2294.1526853533287,6,78.59071696501867,0,0.34066337247787104,0.040146149579316046,56,Web,62.0,Female,0.0902,4,3,3,10,433,1,0,0,1,-1.3727286561868557,0.7225964706992041,-0.8939453058802891
CUST-13199,101,41,1686.2333799120513,2,46.46428218598142,4,0.9002005911667648,0.13195532403099214,33,Web,41.13,Male,0.3662,2,4,2,8,242,0,0,3,0,1.7013613323175691,-1.5557052648639471,-1.3809733597946414
CUST-13200,82,37,776.9279874707092,4,45.65106832002141,3,0.7324748081211208,0.09075764690532101,21,Mobile App,21.0,Female,0.316,2,3,2,7,232,0,0,3,0,0.8506791295353795,-1.4489518196674627,-1.8586903604951894
CUST-13201,4,1,277.73766361985554,2,55.43405028825176,0,0.20860076065914412,0.007304086671991117,30,Mobile App,277.74,Male,0.1193,5,1,1,7,511,3,1,2,3,-2.8036347534278,-1.978800997758049,2.3179335344702925
CUST-13202,112,33,340.8439743090911,2,57.47487863476226,1,0.8811417150212182,0.1427804357120025,43,Web,10.33,Male,0.3198,2,3,1,6,231,0,0,3,0,1.283080456769957,-2.6621843182044036,-2.4890156277668587
CUST-13203,142,23,1468.8289250584487,2,53.795948268487805,1,0.7349558583904026,0.15618426298864282,37,Web,63.86,Female,0.3746,2,2,2,6,222,0,0,3,0,1.6010597932575001,-1.4420927079351045,-0.5899935570098581
CUST-13204,72,39,1329.7607775753618,2,71.3409522382233,2,0.8422105230549588,0.1690122183730629,33,Mobile App,34.1,Non-Binary,0.2516,2,4,2,8,242,0,0,3,0,0.8822409506578558,-1.4642644305532846,-1.9490316957187568
CUST-13205,143,14,635.0910450798103,4,48.80130896718766,1,0.9191129286695108,0.10888733901935928,22,Web,45.36,Female,0.3727,2,1,1,4,211,0,0,3,0,1.3195696586216747,-1.8642750751404817,-1.0600488218512836
CUST-13206,27,18,3108.257932996111,6,72.89864696313559,3,0.30609317448090256,0.08532895409013626,53,In-Store,172.68,Female,0.1707,4,2,3,9,423,1,0,0,1,-0.7517862281384191,0.8666174863703506,0.4888131901680362
CUST-13207,23,49,14455.491508874205,9,97.62848569339155,2,0.10795029058275361,0.02128549010778031,26,Mobile App,295.01,Male,0.0695,4,5,5,14,455,1,0,0,1,-1.9432369792494049,3.325342159674722,0.08880891719054819
CUST-13208,54,32,1640.2418022189333,5,75.42211889912954,3,0.1880570534792167,0.08667088553964568,31,Web,51.26,Non-Binary,0.2018,3,3,2,8,332,1,0,0,0,-0.49302515023358107,0.3084038068724942,-0.5000605198045628
CUST-13209,22,40,2721.046458118516,4,61.30832143251657,3,0.3685272795064576,0.02304578080704968,32,Mobile App,68.03,Female,0.172,4,4,3,11,443,1,0,0,1,-0.9527384579288639,0.12713493490714994,-0.603734678714234
CUST-13210,21,34,1298.471330950703,2,44.133211536899665,1,0.6706130935392756,0.17369301977630908,44,Web,38.19,Male,0.2388,4,3,2,9,432,0,0,3,0,0.8812742055715315,-1.456690015662131,-1.0332124885317764
CUST-13211,20,77,3500.445423258045,8,82.74543774543932,2,0.07964349241986493,0.016446912793971286,32,Web,45.46,Female,0.101,4,5,3,12,453,1,0,0,1,-1.5606905062407652,1.9565039237433015,-1.1504186242674297
CUST-13212,7,3,329.59763419161146,1,76.69330705544975,0,0.24814985967245476,0.027230607590951805,29,Web,109.87,Male,0.0769,5,1,1,7,511,3,1,2,3,-2.600618353741434,-2.038933181009848,1.097549256689367
CUST-13213,17,79,10031.939286323632,6,94.29154908464272,2,0.09630968719300977,0.07597821577738337,34,Mobile App,126.99,Female,0.0879,4,5,5,14,455,1,0,0,1,-1.4599917648482943,2.309180140805548,-0.5320766002456249
CUST-13214,63,49,639.3944084981924,4,66.3117603458304,1,0.8845212976836194,0.09200884277659943,36,Mobile App,13.05,Female,0.2137,2,5,1,8,251,0,0,3,0,0.31350274055941146,-1.563382380111682,-2.961614265780492
CUST-13215,15,3,67.01902770825426,1,71.47675485931912,0,0.3409056526318941,0.01268527787875825,34,Web,22.34,Female,0.0961,5,1,1,7,511,3,1,2,3,-2.3373384794479017,-3.415182149803706,-0.25784726633681815
